video_id,desc,author,author_id,create_time,tags,duration,digg_count,comment_count,play_count,share_count,video_url
7521383324439301418,《面朝大海，春暖花开》——海子 经典永流传#诗歌 #诗歌朗诵 #海子 #面朝大海春暖花开,耶拇,7499765316440884283,2025-06-29 22:49:16,"诗歌, 诗歌朗诵, 海子, 面朝大海春暖花开",0,0,0,0,0,https://www.douyin.com/video/7521383324439301418
7521161992821722403,寄蜉蝣于天地，渺沧海之一粟。#原创诗歌#现代诗#随笔 #抖音二创激励计划,蘭若,2220631119366627,2025-06-29 08:29:58,"原创诗歌, 现代诗, 随笔, 抖音二创激励计划",0,865,288,0,38,https://www.douyin.com/video/7521161992821722403
7520641088357469482,诗文大意：河东流云翻涌如大海，群山仿佛沉于渤海。日出后云散烟消，万重翠绿的山峦现于门前。岩岫似故友容颜未改，感叹流云变幻徒劳，连痴龙都懊悔。不解云何意，我愿在柘南城择居，寻丘壑无需……版本过低，升级后,无量景东,69049037760,2025-06-27 22:48:31,,0,47,0,0,0,https://www.douyin.com/video/7520641088357469482
7521333593734614308,如同一切的发生，都刚刚好，刚来得及把人生填满 #原创 #现代诗 #原创诗歌 #心灵感悟 #孟轻舟现代诗,孟轻舟（现代诗）,3192603070446471,2025-06-29 19:35:44,"原创, 现代诗, 原创诗歌, 心灵感悟, 孟轻舟现代诗",0,203,88,0,1,https://www.douyin.com/video/7521333593734614308
7521128246491237672,#原创诗歌 #情感 @陶布和,梅弘音视界,67113916340,2025-06-29 06:19:02,"原创诗歌, 情感",0,161,157,0,1,https://www.douyin.com/video/7521128246491237672
7520585212384824633,《龟虽寿》东汉•曹操#国学经典 #曹操 #龟虽寿 #初中古诗文 #中华好诗词,多多诗书,74877944868,2025-06-27 19:11:37,"国学经典, 曹操, 龟虽寿, 初中古诗文, 中华好诗词",0,208,2,0,30,https://www.douyin.com/video/7520585212384824633
7520971461277568296,今日分享现代诗歌《致橡树》🍃🍃#朗诵分享#评论留言你最喜欢的作品吧🌈      爱❣️不仅爱你伟岸的身躯 #你值得拥有美好的一切 #每日分享 也爱你坚持的位置 🌱🌱 足下的土地,宣城国控文旅推介官,65213469533,2025-06-28 20:10:30,"朗诵分享, 评论留言你最喜欢的作品吧🌈, 你值得拥有美好的一切, 每日分享",0,53,14,0,2,https://www.douyin.com/video/7520971461277568296
7521312829413707065,我说，你是人间的四月天…#你是人间的四月天 #林徽因 #唯美诗词 #诗歌朗诵 #,筱意学说话,105419540502,2025-06-29 18:15:09,"你是人间的四月天, 林徽因, 唯美诗词, 诗歌朗诵",0,7,0,0,0,https://www.douyin.com/video/7521312829413707065
7521138158236912906,#原创 #诗歌 #合拍#情感共鸣#黄站英,黄站英,888006603178542,2025-06-29 06:57:23,"原创, 诗歌, 合拍, 情感共鸣, 黄站英",0,22,26,0,0,https://www.douyin.com/video/7521138158236912906
7520823193780374844,#古诗词 #古诗词的魅力 #杜甫 #陪你读诗 #幼小,文譚小妮,4145572955830704,2025-06-28 10:35:08,"古诗词, 古诗词的魅力, 杜甫, 陪你读诗, 幼小",0,247,13,0,2,https://www.douyin.com/video/7520823193780374844
7521495228332756233,#诗歌 | 夏天的荷花开了。碧绿的荷叶中，一枝枝荷花挺出水面，婷婷玉立。夏日炎炎，荷花盛开，为这世间带来一抹清凉与雅致。#夏日荷花 #荷塘美景 #荷花 #诗歌朗诵 @,姬忠实,2823192967396407,2025-06-30 06:03:14,"诗歌, 夏日荷花, 荷塘美景, 荷花, 诗歌朗诵",0,6,1,0,0,https://www.douyin.com/video/7521495228332756233
7521253916437220642,"宋雨老师邀您朗诵来自余华的《活着》，曾经以为老去是很遥远的事情，突然间发现年轻已经是很久以前的事了。
#朗诵  #朗读  #诗歌  #活着  #余华  #普通话",苇渡雨诵读,3270403679856160,2025-06-29 16:30:00,"朗诵, 朗读, 诗歌, 活着, 余华",0,318,65,0,25,https://www.douyin.com/video/7521253916437220642
7520791349319257390,虎遇蔷薇（民国小调） #民国风情 #好听音乐 #唯美诗词 #猛虎 #蔷薇,巩岩诗歌,2428135079422280,2025-06-28 08:31:53,"民国风情, 好听音乐, 唯美诗词, 猛虎, 蔷薇",0,3,2,0,0,https://www.douyin.com/video/7520791349319257390
7520906256828173602,《万物生而有翼》——鲁米 #鲁米 #诗歌 #关系 #自我成长,水灵老师,618357874780845,2025-06-29 06:30:00,"鲁米, 诗歌, 关系, 自我成长",0,42,4,0,2,https://www.douyin.com/video/7520906256828173602
7521516236800576809,#原创诗歌 #视觉艺术  #超现实主义  《边   界》          生命树/文  森林里一只 很有灵性的鸟 偶尔听到几句梵语 便觉得参悟了天机 于是决定远离森林 在幽静的暗……版本过低，升级后,生命树,105117010780,2025-06-30 07:24:35,"原创诗歌, 视觉艺术, 超现实主义",0,154,44,0,1,https://www.douyin.com/video/7521516236800576809
7521190256972975412,傍晚的山坡 #原创诗歌 #现代诗歌 #唯美诗词,他乡明月,51917542957,2025-06-29 17:00:00,"原创诗歌, 现代诗歌, 唯美诗词",0,136,92,0,0,https://www.douyin.com/video/7521190256972975412
7521296495699725587,#《爱的真谛》—萨提亚#诗歌#诵读 #朗读爱好者,雪梅阅读,211526309382525,2025-06-29 17:11:47,"诗歌, 朗读爱好者",0,97,43,0,0,https://www.douyin.com/video/7521296495699725587
7520764969219034425,#原创诗歌(夏莲) 翠盖如罗裙， 花开似佳人， 夏日风情这般好， 醉了游人心。,@一介草民,4029066548874011,2025-06-28 06:49:14,原创诗歌,0,510,206,0,2,https://www.douyin.com/video/7520764969219034425
7521135686436425020,#诗词歌赋 #唯美诗词,木林诗歌汇,751672196866686,2025-06-29 06:47:51,"诗词歌赋, 唯美诗词",0,68,18,0,0,https://www.douyin.com/video/7521135686436425020
7521336589302435131,《白雪歌送武判官归京》作于岑参第二次出塞期间（754年），正值安西节度使封常清幕府任职时期。诗中武判官为其同僚，归京背景赋予诗歌双重内涵：既是对边塞风光的礼赞，也是对家国情怀的寄托……版本过低，升级后,书海寻臻,2454561104331395,2025-06-29 19:47:22,"诗词, 唯美诗词, 语文, 国学文化, 岑参",0,103,6,0,2,https://www.douyin.com/video/7521336589302435131
7521200630179859752,诗人眼里的一年四季 春天赏花，夏天听蝉，秋闻桂香，冬看雪景，一年四季都是画#唯美诗词 #诗人眼里的一年四季 #诗歌朗诵,朗朗洁声,103547684049,2025-06-29 10:59:50,"唯美诗词, 诗人眼里的一年四季, 诗歌朗诵",0,57,12,0,6,https://www.douyin.com/video/7521200630179859752
7521135265408208180,#原创诗歌#精彩朗诵#爱情故事#情感治愈 #你若安好便是晴天 #,惊鸿照影,466654597485512,2025-06-29 06:46:28,"原创诗歌, 精彩朗诵, 爱情故事, 你若安好便是晴天",0,51,26,0,0,https://www.douyin.com/video/7521135265408208180
7521543853049613626,为你诵读阿紫诗歌《起风了》🌹🌹🌹❤❤❤#诵读爱好者 #用心为你读首诗 #阿紫诗歌,冬之灵兮,109594046905127,2025-06-30 09:11:42,"诵读爱好者, 用心为你读首诗, 阿紫诗歌",0,11,4,0,0,https://www.douyin.com/video/7521543853049613626
7521188186748423481,夏日晨景，似一幅徐徐展开的翠卷……#原创视频 #每日推荐 #原创作品 #原创诗词 #原创诗歌,唯有云知语,103701007688,2025-06-29 10:11:29,"原创视频, 每日推荐, 原创作品, 原创诗词, 原创诗歌",0,289,205,0,1,https://www.douyin.com/video/7521188186748423481
7521552269835078955,"#非常喜欢的一首现代诗歌《诗意中国》是由诗人欧震创作，全诗通过""屋檐水珠""""劳动者汗珠""""普通人笑容""等核心意象，构建出涵盖自然美景、劳动精神、人文风貌的多维度诗意图景。",多是,111124190897,2025-06-30 09:44:20,非常喜欢的一首现代诗歌,0,0,0,0,0,https://www.douyin.com/video/7521552269835078955
7520989253963238715,诗歌如灯火，照亮岁月长河 #朱广权 #古诗词,央视网阅读,91674139815,2025-06-28 21:19:31,"朱广权, 古诗词",0,74,1,0,6,https://www.douyin.com/video/7520989253963238715
7520984557848448290,#上热门发作品 #现代诗 #诗词 #原创诗歌 #文学,大道至简(原创诗歌),106882873410,2025-06-28 21:01:19,"上热门发作品, 现代诗, 诗词, 原创诗歌, 文学",0,71,38,0,0,https://www.douyin.com/video/7520984557848448290
7521331225173282106,#西子爱情诗歌,西子爱情诗歌,110038645196,2025-06-29 19:26:32,西子爱情诗歌,0,27,4,0,0,https://www.douyin.com/video/7521331225173282106
7520676028668742954,草根农民诗人刘文华的诗歌作品《血战湘江》陈路云𡿨红茶）诵读,刘文华,1521366665006936,2025-06-28 01:04:17,,0,56,27,0,19,https://www.douyin.com/video/7520676028668742954
7520751402781117696,#原创诗歌#花纹#《星星》组诗选一,闫中的诗歌盲盒,1961180156658173,2025-06-28 05:56:42,"原创诗歌, 花纹",0,49,26,0,0,https://www.douyin.com/video/7520751402781117696
7521317008764472611,致橡树诗歌 #我要上热门 #诗歌朗诵 #诗歌 #诗歌剧 #诗词,苏琳说世界,63661180971,2025-06-29 18:31:24,"我要上热门, 诗歌朗诵, 诗歌, 诗歌剧, 诗词",0,224,27,0,5,https://www.douyin.com/video/7521317008764472611
7521247331980840252,原创诗歌 红河谷梦不醒 杨越 沐风听雨时静等荷花开 是时光太美长醉不醒 醉了一丝丝的眼角的妩媚 白云的委婉叮咛 是一抬头的理由 若夏的深情 莲的期许 是诗意的逗留倾听  微笑的诗行……版本过低，升级后,杨越,2867150024096141,2025-06-29 14:01:00,,0,106,23,0,1,https://www.douyin.com/video/7521247331980840252
7521216848705113403,时光酝酿的酒酿，我留七分苦赠你三分甜，我不念夏蝉 不思秋雁，不羡春山 不赴江南……惟愿你朝朝如愿，没有“故里”也能长安。#原创现代诗歌#祝卿长安#江南#故里 #祝卿长安,红豆,93002928166,2025-06-29 12:02:43,"原创现代诗歌, 故里, 祝卿长安",0,365,70,0,27,https://www.douyin.com/video/7521216848705113403
7521172851866651942,#原创诗歌 #现代诗 #随笔 #原创文字 #情不知所起一往而深,东海潮歌,3125287767507908,2025-06-29 09:12:07,"原创诗歌, 现代诗, 随笔, 原创文字, 情不知所起一往而深",0,188,46,0,8,https://www.douyin.com/video/7521172851866651942
7521315232008031546,在南宋的苍茫历史中，辛弃疾一腔热血与满腹才情，于京口北固停挥毫泼墨写下了“永遇乐.京口北固亭怀古”这一千古绝唱。这首词不仅是对古代英雄的缅怀更是对南宋朝廷偏安一隅，不思进取的深刻批……版本过低，升级后,栗顺,4089806155159624,2025-06-29 18:24:29,,0,524,155,0,0,https://www.douyin.com/video/7521315232008031546
7520899577929977126,品读诗歌《我在等你》，既觉浪漫执着，又感孤寂绵长。好的诗文，总予人以愉悦与美感。,小眼飞飞,2752776342351643,2025-06-28 15:31:33,,0,590,197,0,0,https://www.douyin.com/video/7520899577929977126
7521125459347705127,诗朗诵：十里桃花 作者：李炳智 朗诵：水墨丹青    阳 光,炳智诗歌坊,3430110096302669,2025-06-29 06:08:19,,0,62,0,0,0,https://www.douyin.com/video/7521125459347705127
7520721144535436594,诗歌朗诵唐诗三百首杜牧《泊秦淮》烟笼寒水月笼沙，夜泊秦淮近酒 #唐诗三百首 #创作者中心 #创作灵感,浣溪沙～人间有味是清欢,106178047937,2025-06-28 03:59:59,"唐诗三百首, 创作者中心, 创作灵感",0,215,92,0,2,https://www.douyin.com/video/7520721144535436594
7521529532253687074,铁骨、野渡、阿银朗诵朵渔的诗歌《今夜，写诗是轻浮的……》#奔腾诗歌#奔腾诗歌汇#诗歌朗诵#情感,奔腾诗歌汇,1748684156961068,2025-06-30 08:16:10,"奔腾诗歌, 奔腾诗歌汇, 诗歌朗诵, 情感",0,2,0,0,0,https://www.douyin.com/video/7521529532253687074
7520918770165402926,#抖音创作者大会话题 #诗歌朗诵《南湖的红船》分享,陈哥歌好物,4397662611716451,2025-06-28 16:46:01,"抖音创作者大会话题, 诗歌朗诵",0,178,220,0,0,https://www.douyin.com/video/7520918770165402926
7521305660858322228,《春晓》唐.孟浩然#古诗配画 #儿童诗歌朗诵适合4-6岁 #国学启蒙 #ai原创 #ai动画故事,糖豆爱古诗,1390252603738343,2025-06-29 17:47:25,"古诗配画, 儿童诗歌朗诵适合4-6岁, 国学启蒙, ai原创, ai动画故事",0,7,7,0,0,https://www.douyin.com/video/7521305660858322228
7521523026681711932,我不再羡慕 ，谁家的玫瑰千朵，也不再期待重逢几何，你裙摆盛开那一枝海棠，是我想你时最美的月亮#原创现代诗歌#最美的月亮#海棠#海棠里最美的月亮,红豆,93002928166,2025-06-30 07:50:53,"原创现代诗歌, 最美的月亮, 海棠, 海棠里最美的月亮",0,114,24,0,7,https://www.douyin.com/video/7521523026681711932
7521519804094008639,诗歌鉴赏 #诗 #诗歌 #诗词 ,疾风,2352592236843486,2025-06-30 07:40:00,"诗, 诗歌, 诗词",0,2,0,0,0,https://www.douyin.com/video/7521519804094008639
7520187777837763855,七月稻花香 #原创诗歌 #现代诗歌 #唯美诗词,他乡明月,51917542957,2025-06-28 17:00:00,"原创诗歌, 现代诗歌, 唯美诗词",0,148,86,0,0,https://www.douyin.com/video/7520187777837763855
7521497239749152039,,天空,3316540399689181,2025-06-30 06:11:10,,0,49,32,0,0,https://www.douyin.com/video/7521497239749152039
7521542391967599908,#《紅色的七月》,木子诗歌,175555539638270,2025-06-30 09:06:00,,0,5,1,0,0,https://www.douyin.com/video/7521542391967599908
7521163897619025188,《石灰吟》明.于谦#和抖音一起学古诗 #启蒙早教 #唐诗三百首 #古诗词 #幼儿必背唐诗大全,萌童学诗歌,2678858887732016,2025-06-29 08:37:20,"和抖音一起学古诗, 启蒙早教, 唐诗三百首, 古诗词, 幼儿必背唐诗大全",0,4,1,0,2,https://www.douyin.com/video/7521163897619025188
7520957450469231932,秋风月影染神州，水露珠霞穹遨游。钰砚墨香抒奇锦，缘心童语谱春绸。这是一首藏头诗《秋水钰缘》，2025年6月28日作！原创知心诗歌！,知心诗歌！,2167865952710451,2025-06-28 19:16:06,,0,96,25,0,0,https://www.douyin.com/video/7520957450469231932
7520920043812916531,《情罪》这首歌描述了恋人之间的情感纠葛与无奈结局,诗歌,3496060392314291,2025-06-28 16:51:02,,0,11,3,0,0,https://www.douyin.com/video/7520920043812916531
7521398536660208953,诗歌分享 #正能量#诗歌朗诵 #好诗 @麦麦提江·塞麦提,小麦老师,99902312659,2025-06-29 23:47:48,"正能量, 诗歌朗诵, 好诗",0,787,84,0,234,https://www.douyin.com/video/7521398536660208953
7521522197644905787,“月光，她曾照亮过无数人的梦，雪色，亦溶化过无数人的明眸”。 #现代诗 #现代诗歌 #诗词文案 #原创文案 #古风,四月裂帛,93692116153,2025-06-30 07:47:42,"现代诗, 现代诗歌, 诗词文案, 原创文案, 古风",0,287,94,0,19,https://www.douyin.com/video/7521522197644905787
7521138685766143266,明明你才是那个惯犯，合上了一页春天，就笃定我是萧瑟的秋……  #随笔 #回眸 #现代诗 #抖音二创激励计划 #抖音助推,浣雪【原创诗歌诗词】,1983113433720952,2025-06-29 06:59:34,"随笔, 回眸, 现代诗, 抖音二创激励计划, 抖音助推",0,60,16,0,0,https://www.douyin.com/video/7521138685766143266
7520807742807149881,#原创现代诗歌 #题图诗 #我的文字里有你的故事 #每日一诗,一米阳光（原创）,70903477005,2025-06-28 09:35:10,"原创现代诗歌, 题图诗, 我的文字里有你的故事, 每日一诗",0,92,27,0,0,https://www.douyin.com/video/7520807742807149881
7521366593637518646,《土地·忧郁·死亡》——海子 #诗歌 #诗歌朗诵 #海子 #土地·忧郁·死亡 #诗人,耶拇,7499765316440884283,2025-06-29 21:44:20,"诗歌, 诗歌朗诵, 海子, 土地·忧郁·死亡, 诗人",0,1,0,0,0,https://www.douyin.com/video/7521366593637518646
7521146687184899368,原创诗歌,蝉药,3311384582171532,2025-06-29 07:30:31,,0,66,18,0,0,https://www.douyin.com/video/7521146687184899368
7519437502243999016,邀您诵读《你是我抵达不了的远方》 #朗诵 #朗读 #诗歌朗诵 #传统文化 #远方,精灵教朗诵,3833363941303274,2025-06-30 06:12:00,"朗诵, 朗读, 诗歌朗诵, 传统文化, 远方",0,123,8,0,39,https://www.douyin.com/video/7519437502243999016
7521322602821700921,芦苇荡的千年情劫#AI写歌 #学古诗 #古诗配画 #诗经,左左做诗歌AI,2306097174556516,2025-06-29 18:53:05,"ai写歌, 学古诗, 古诗配画, 诗经",0,0,0,0,0,https://www.douyin.com/video/7521322602821700921
7521223963323665722,毛主席诗词#文学#诗歌#国家,千山,1574105814145951,2025-06-29 12:30:21,"文学, 诗歌, 国家",0,1,0,0,1,https://www.douyin.com/video/7521223963323665722
7521158924687707452,嗓子哑的真是猝不及防啊～#人生南北多歧路 #君向潇湘我向秦 #诗词名句赏析,悠然的诗歌电台,1354236303250980,2025-06-29 08:17:57,"人生南北多歧路, 君向潇湘我向秦, 诗词名句赏析",0,197,43,0,7,https://www.douyin.com/video/7521158924687707452
7521340832931384595,#原创作品 #修心修性 #诗情画意 #心有一首诗足以慰风尘 #上热门,诗歌与安全,2676632469373416,2025-06-29 20:03:51,"原创作品, 修心修性, 诗情画意, 心有一首诗足以慰风尘, 上热门",0,116,54,0,0,https://www.douyin.com/video/7521340832931384595
7521357074309238055,#文强诗歌#诗词原创 缠绵无尽江南雨，苍茫无际长安雪,文强诗歌,103844225654,2025-06-29 21:06:51,"文强诗歌, 诗词原创",0,145,34,0,0,https://www.douyin.com/video/7521357074309238055
7521183003457883451,我扔掉了所有的昨天#诗歌#原创视频 #情感共鸣,琛,3148083527,2025-06-29 09:51:23,"诗歌, 原创视频, 情感共鸣",0,149,36,0,0,https://www.douyin.com/video/7521183003457883451
7520884530586176822,#诗歌 #诗歌朗诵 #诗词 #原创诗歌 #诗人,弘虫的诗(务虚),2045521757739496,2025-06-28 14:33:14,"诗歌, 诗歌朗诵, 诗词, 原创诗歌, 诗人",0,2,0,0,0,https://www.douyin.com/video/7520884530586176822
7521196572831419699,#现代诗歌原创 #高山流水 #筝语,墨香•筱雅茗山,3551865282769322,2025-06-29 10:44:03,"现代诗歌原创, 高山流水, 筝语",0,350,220,0,22,https://www.douyin.com/video/7521196572831419699
7520606110241033531,面朝大海，春暖花开#海子 #面朝大海春暖花开 #朗诵 #诗歌@DOU+小助手,阿坤,3890508734663764,2025-06-27 20:32:43,"海子, 面朝大海春暖花开, 朗诵, 诗歌",0,203,8,0,10,https://www.douyin.com/video/7520606110241033531
7521217134219906342,水调歌头·明月几时有   宋 苏轼 #水调歌头明月几时有 #宋词,枕月读诗,2513951335911435,2025-06-29 12:04:00,"水调歌头明月几时有, 宋词",0,3,6,0,0,https://www.douyin.com/video/7521217134219906342
7521524163804499240,诗歌朗诵《英雄》,若尘,997999698509948,2025-06-30 07:55:22,,0,3,0,0,0,https://www.douyin.com/video/7521524163804499240
7521561096676560143,贵州诗人韦忍有声诗话｜在人间【在诗人的坦白中，我们看见自己难以言说的消耗与坚持，也知道了并非是独自在承受心灵的磨损，这或许就是一种小小的救赎】#朗诵#情感共鸣#治愈系 #诗歌,中原客,98148481562,2025-06-30 10:18:37,"朗诵, 情感共鸣, 诗歌",0,3,0,0,0,https://www.douyin.com/video/7521561096676560143
7521487841281805609,青春就是思念的味道#诗歌鉴赏#每天送你一首诗#青春#爱情#诗词鉴赏,晓晨诗歌记生活,4183010871086727,2025-06-30 05:34:29,"诗歌鉴赏, 每天送你一首诗, 青春, 爱情, 诗词鉴赏",0,3,0,0,0,https://www.douyin.com/video/7521487841281805609
7520954385024437513,旧夏新夏#诗歌 #现代诗 #现代诗原创 #落雪染尘,落雪染尘,95964238420,2025-06-28 19:04:13,"诗歌, 现代诗, 现代诗原创, 落雪染尘",0,280,21,0,14,https://www.douyin.com/video/7520954385024437513
